source	site	判定	http	备注	最终地址	原URL	页面标题	语料曲名
jianpucn-232440	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/23/232440.htm	http://www.jianpu.cn/pu/23/232440.htm	我的小城（扫描谱） 歌谱简谱网	我的小城
qupu123-333818	qupu123	ok(曲名命中)	200		https://www.qupu123.com/tongsu/sizi/p333818.html	https://www.qupu123.com/tongsu/sizi/p333818.html	我的安顺 _通俗曲谱_中国曲谱网	我的安顺
jianpucn-232448	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/23/232448.htm	http://www.jianpu.cn/pu/23/232448.htm	我的小城 — （两版本合一） 歌谱简谱网	我的小城
qupu123-334325	qupu123	ok(曲名命中)	200		https://www.qupu123.com/minge/sizi/p334325.html	https://www.qupu123.com/minge/sizi/p334325.html	我的客家 _民歌曲谱_中国曲谱网	我的客家
qupu123-335654	qupu123	打不开:URLError	0		https://www.qupu123.com/tongsu/jiuziyishang/p335654.html	https://www.qupu123.com/tongsu/jiuziyishang/p335654.html		我来寻找我那千年心愿
jianpucn-49766	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/49/49766.htm	http://www.jianpu.cn/pu/49/49766.htm	我的心也有寂寞的时候 歌谱简谱网	我的心也有寂寞的时候
qupu123-336084	qupu123	ok(曲名命中)	200		https://www.qupu123.com/minge/qizi/p336084.html	https://www.qupu123.com/minge/qizi/p336084.html	我的家乡叫大方 _民歌曲谱_中国曲谱网	我的家乡叫大方
jianpucn-178118	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/17/178118.htm	http://www.jianpu.cn/pu/17/178118.htm	我的心儿这样回答 歌谱简谱网	我的心儿这样回答
qupu123-394875	qupu123	ok(曲名命中)	200		https://www.qupu123.com/minge/qizi/p394875.html	https://www.qupu123.com/minge/qizi/p394875.html	我的家乡在陕西 _天恩原创曲谱专栏_中国曲谱网	我的家乡在陕西
jianpucn-131961	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/13/131961.htm	http://www.jianpu.cn/pu/13/131961.htm	我的心只可容纳你 歌谱简谱网	我的心只可容纳你
qupu123-381465	qupu123	ok(曲名命中)	200		https://www.qupu123.com/tongsu/qizi/p381465.html	https://www.qupu123.com/tongsu/qizi/p381465.html	我的家乡沈阳城 _通俗曲谱_中国曲谱网	我的家乡沈阳城
qupu123-375486	qupu123	打不开:URLError	0		https://www.qupu123.com/waiguo/waiwen/p375486.html	https://www.qupu123.com/waiguo/waiwen/p375486.html		我爱人的肖像
jianpucn-120902	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/12/120902.htm	http://www.jianpu.cn/pu/12/120902.htm	我的心让你牵 歌谱简谱网	我的心让你牵
qupu123-333576	qupu123	ok(曲名命中)	200		https://www.qupu123.com/hechang/qizi/p333576.html	https://www.qupu123.com/hechang/qizi/p333576.html	我的家乡长临河 _合唱曲谱_中国曲谱网	我的家乡长临河
jianpucn-41085	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/41/41085.htm	http://www.jianpu.cn/pu/41/41085.htm	我的思念 歌谱简谱网	我的思念
qupu123-322205	qupu123	ok(曲名命中)	200		https://www.qupu123.com/meisheng/liuzi/p322205.html	https://www.qupu123.com/meisheng/liuzi/p322205.html	我的家，我的国 _美声曲谱_中国曲谱网	我的家，我的国
jianpucn-55988	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/55/55988.htm	http://www.jianpu.cn/pu/55/55988.htm	我的朋友 歌谱简谱网	我的朋友
qupu123-326519	qupu123	ok(曲名命中)	200		https://www.qupu123.com/hechang/wuzi/p326519.html	https://www.qupu123.com/hechang/wuzi/p326519.html	我的小情哥 _合唱曲谱_中国曲谱网	我的小情哥
jianpucn-52295	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/52/52295.htm	http://www.jianpu.cn/pu/52/52295.htm	我的未来不是梦 2 歌谱简谱网	我的未来不是梦 2
qupu123-396348	qupu123	ok(曲名命中)	200		https://www.qupu123.com/puyou/shangchuan/p396348.html	https://www.qupu123.com/puyou/shangchuan/p396348.html	我的崀山大哥哥 _崀Lang颂Song原创曲谱专栏_中国曲谱网	我的崀山大哥哥
jianpucn-475668	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/47/475668.htm	http://www.jianpu.cn/pu/47/475668.htm	我的梦 张靓颖 歌谱简谱网	我的梦
qupu123-394807	qupu123	ok(曲名命中)	200		https://www.qupu123.com/tongsu/liuzi/p394807.html	https://www.qupu123.com/tongsu/liuzi/p394807.html	我的山东老家 _天恩原创曲谱专栏_中国曲谱网	我的山东老家
jianpucn-260800	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/26/260800.htm	http://www.jianpu.cn/pu/26/260800.htm	我的梦中国梦 阎维文 歌谱简谱网	我的梦中国梦
qupu123-335537	qupu123	ok(曲名命中)	200		https://www.qupu123.com/minge/wuzi/p335537.html	https://www.qupu123.com/minge/wuzi/p335537.html	我的张家界 _民歌曲谱_中国曲谱网	我的张家界
qupu123-381985	qupu123	ok(曲名命中)	200		https://www.qupu123.com/tongsu/qizi/p381985.html	https://www.qupu123.com/tongsu/qizi/p381985.html	我的心里没有他 （混声合唱）_岳亮柳个人制谱园地_中国曲谱网	我的心里没有他
jianpucn-249101	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/24/249101.htm	http://www.jianpu.cn/pu/24/249101.htm	我的母亲（莱达布尔吉词 色斯仁其木曲） 降央卓玛 歌谱简谱网	我的母亲
jianpucn-115109	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/11/115109.htm	http://www.jianpu.cn/pu/11/115109.htm	我的爱 歌曲类 简谱 歌谱简谱网	我的爱 歌曲类
qupu123-376392	qupu123	ok(曲名命中)	200		https://www.qupu123.com/jipu/p376392.html	https://www.qupu123.com/jipu/p376392.html	我的快乐就是想你 _岭南印象个人制谱园地_中国曲谱网	我的快乐就是想你
qupu123-369987	qupu123	ok(曲名命中)	200		https://www.qupu123.com/minge/bazi/p369987.html	https://www.qupu123.com/minge/bazi/p369987.html	我的故乡巴彦淖尔 _天恩1950个人制谱园地_中国曲谱网	我的故乡巴彦淖尔
jianpucn-468924	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/46/468924.htm	http://www.jianpu.cn/pu/46/468924.htm	我的爱人你可听见歌剧《长征》咏叹调 阎维文 歌谱简谱网	我的爱人你可听见歌剧《长征》咏叹调
jianpucn-32970	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/32/32970.htm	http://www.jianpu.cn/pu/32/32970.htm	我的爱永远年轻 歌谱简谱网	我的爱永远年轻
qupu123-286062	qupu123	ok(曲名命中)	200		https://www.qupu123.com/jipu/p286062.html	https://www.qupu123.com/jipu/p286062.html	我的未来不是梦 _岭南印象个人制谱园地_中国曲谱网	我的未来不是梦
qupu123-328559	qupu123	ok(曲名命中)	200		https://www.qupu123.com/shaoer/wuzi/p328559.html	https://www.qupu123.com/shaoer/wuzi/p328559.html	我的橘子船 _少儿曲谱_中国曲谱网	我的橘子船
jianpucn-153696	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/15/153696.htm	http://www.jianpu.cn/pu/15/153696.htm	我的爱象天上的白云（蒋大为独唱系列71） 歌谱简谱网	我的爱象天上的白云
qupu123-334007	qupu123	ok(曲名命中)	200		https://www.qupu123.com/tongsu/bazi/p334007.html	https://www.qupu123.com/tongsu/bazi/p334007.html	我的泪落进夜的黑 _通俗曲谱_中国曲谱网	我的泪落进夜的黑
jianpucn-53375	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/53/53375.htm	http://www.jianpu.cn/pu/53/53375.htm	我的爸和妈 歌谱简谱网	我的爸和妈
jianpucn-473129	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/47/473129.htm	http://www.jianpu.cn/pu/47/473129.htm	我的祁连山 王宏伟 歌谱简谱网	我的祁连山
qupu123-380189	qupu123	ok(曲名命中)	200		https://www.qupu123.com/puyou/shangchuan/p380189.html	https://www.qupu123.com/puyou/shangchuan/p380189.html	我的歌声里 _谱友园地_中国曲谱网	我的歌声里
jianpucn-294385	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/29/294385.htm	http://www.jianpu.cn/pu/29/294385.htm	我的祖国很美 张也 歌谱简谱网	我的祖国很美
qupu123-335341	qupu123	ok(曲名命中)	200		https://www.qupu123.com/minge/qizi/p335341.html	https://www.qupu123.com/minge/qizi/p335341.html	我的海湾我的家 _民歌曲谱_中国曲谱网	我的海湾我的家
jianpucn-475865	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/47/475865.htm	http://www.jianpu.cn/pu/47/475865.htm	我的老师 蔡献华 歌谱简谱网	我的老师
qupu123-370394	qupu123	ok(曲名命中)	200		https://www.qupu123.com/tongsu/bazi/p370394.html	https://www.qupu123.com/tongsu/bazi/p370394.html	我的深情为你守候 （王佳佳）_心之歌个人制谱园地_中国曲谱网	我的深情为你守候
qupu123-333031	qupu123	ok(曲名命中)	200		https://www.qupu123.com/minge/sizi/p333031.html	https://www.qupu123.com/minge/sizi/p333031.html	我的漓江 （刘续红词 刘安华曲）_民歌曲谱_中国曲谱网	我的漓江
jianpujia-349651	jianpujia	ok(曲名命中)	200		https://www.jianpujia.com/jianpu/349651.html	https://www.jianpujia.com/jianpu/349651.html	我的草原我的缘草原歌曲100首简谱-免费下载-简谱之家	我的草原我的缘草原歌曲100首
jianpucn-40268	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/40/40268.htm	http://www.jianpu.cn/pu/40/40268.htm	我的衣食父母 歌谱简谱网	我的衣食父母
qupu123-396408	qupu123	ok(曲名命中)	200		https://www.qupu123.com/puyou/shangchuan/p396408.html	https://www.qupu123.com/puyou/shangchuan/p396408.html	我的爱你再也不配 _谱天下个人制谱园地_中国曲谱网	我的爱你再也不配
jianpujia-309930	jianpujia	ok(曲名命中)	200		https://www.jianpujia.com/jianpu/309930.html	https://www.jianpujia.com/jianpu/309930.html	我的草原梦我的草原魂简谱-免费下载-简谱之家	我的草原梦我的草原魂
qupu123-373259	qupu123	ok(曲名命中)	200		https://www.qupu123.com/jipu/p373259.html	https://www.qupu123.com/jipu/p373259.html	我的祖国 _普通一兵个人制谱园地_中国曲谱网	我的祖国
qupu123-333157	qupu123	ok(曲名命中)	200		https://www.qupu123.com/minge/qizi/p333157.html	https://www.qupu123.com/minge/qizi/p333157.html	我的生命属于你 （林红词 罗亦欢曲）_民歌曲谱_中国曲谱网	我的生命属于你
qupu123-333795	qupu123	ok(曲名命中)	200		https://www.qupu123.com/shaoer/qizi/p333795.html	https://www.qupu123.com/shaoer/qizi/p333795.html	我的祖籍中国强 _少儿曲谱_中国曲谱网	我的祖籍中国强
qupu123-331674	qupu123	ok(曲名命中)	200		https://www.qupu123.com/shaoer/sizi/p331674.html	https://www.qupu123.com/shaoer/sizi/p331674.html	我的童年 （余莠词 陈雄曲）_少儿曲谱_中国曲谱网	我的童年
jianpucn-134362	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/13/134362.htm	http://www.jianpu.cn/pu/13/134362.htm	我相信你呀，伟大的党（蒋大为独唱系列43） 歌谱简谱网	我相信你呀，伟大的党
qupu123-319814	qupu123	ok(曲名命中)	200		https://www.qupu123.com/shaoer/sizi/p319814.html	https://www.qupu123.com/shaoer/sizi/p319814.html	我的童话 （梁和平词 刘磬声曲）_少儿曲谱_中国曲谱网	我的童话
jianpucn-214318	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/21/214318.htm	http://www.jianpu.cn/pu/21/214318.htm	我真的受伤了 Ver4 歌谱简谱网	我真的受伤了 Ver4
qupu123-336173	qupu123	ok(曲名命中)	200		https://www.qupu123.com/minge/sizi/p336173.html	https://www.qupu123.com/minge/sizi/p336173.html	我的襄阳 _民歌曲谱_中国曲谱网	我的襄阳
qupu123-371080	qupu123	ok(曲名命中)	200		https://www.qupu123.com/tongsu/liuzi/p371080.html	https://www.qupu123.com/tongsu/liuzi/p371080.html	我的老爸老妈 _通俗曲谱_中国曲谱网	我的老爸老妈
jianpucn-416867	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/41/416867.htm	http://www.jianpu.cn/pu/41/416867.htm	我的身边有个你 邓丽君 歌谱简谱网	我的身边有个你
jianpucn-166837	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/16/166837.htm	http://www.jianpu.cn/pu/16/166837.htm	我知道你也很难过 歌谱简谱网	我知道你也很难过
jianpucn-60482	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/60/60482.htm	http://www.jianpu.cn/pu/60/60482.htm	我知道你很难过 歌谱简谱网	我知道你很难过
qupu123-48515	qupu123	ok(曲名命中)	200		https://www.qupu123.com/meisheng/qizi/p48515.html	https://www.qupu123.com/meisheng/qizi/p48515.html	我的骄傲就是你简谱_美声曲谱_中国曲谱网	我的骄傲就是你
qupu123-286540	qupu123	ok(曲名命中)	200		https://www.qupu123.com/minge/bazi/p286540.html	https://www.qupu123.com/minge/bazi/p286540.html	我的骄傲 我的爱恋 _民歌曲谱_中国曲谱网	我的骄傲 我的爱恋
jianpucn-60118	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/60/60118.htm	http://www.jianpu.cn/pu/60/60118.htm	我祈祷 歌谱简谱网	我祈祷
jianpucn-59388	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/59/59388.htm	http://www.jianpu.cn/pu/59/59388.htm	我站在全世界的屋顶 歌谱简谱网	我站在全世界的屋顶
qupu123-333257	qupu123	ok(曲名命中)	200		https://www.qupu123.com/minge/wuzi/p333257.html	https://www.qupu123.com/minge/wuzi/p333257.html	我的高原梦 _民歌曲谱_中国曲谱网	我的高原梦
jianpucn-42586	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/42/42586.htm	http://www.jianpu.cn/pu/42/42586.htm	我等到花儿也谢了（粤语） 歌谱简谱网	我等到花儿也谢了
jianpucn-121272	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/12/121272.htm	http://www.jianpu.cn/pu/12/121272.htm	我等到花儿都谢了 歌谱简谱网	我等到花儿都谢了
qupu123-382836	qupu123	ok(曲名命中)	200		https://www.qupu123.com/tongsu/liuzi/p382836.html	https://www.qupu123.com/tongsu/liuzi/p382836.html	我真的受伤了 _通俗曲谱_中国曲谱网	我真的受伤了
jianpujia-384854	jianpujia	ok(曲名命中)	200		https://www.jianpujia.com/jianpu/384854.html	https://www.jianpujia.com/jianpu/384854.html	我落泪情绪零碎钢琴简谱_周杰伦演唱-免费下载-简谱之家	我落泪情绪零碎
qupu123-334420	qupu123	ok(曲名命中)	200		https://www.qupu123.com/minge/sanzi/p334420.html	https://www.qupu123.com/minge/sanzi/p334420.html	我看见 （林春莉词 胡云曲）_民歌曲谱_中国曲谱网	我看见
jianpucn-120851	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/12/120851.htm	http://www.jianpu.cn/pu/12/120851.htm	我要为你歌唱 歌谱简谱网	我要为你歌唱
jianpucn-153590	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/15/153590.htm	http://www.jianpu.cn/pu/15/153590.htm	我要你忘了我 歌谱简谱网	我要你忘了我
qupu123-331252	qupu123	ok(曲名命中)	200		https://www.qupu123.com/tongsu/sanzi/p331252.html	https://www.qupu123.com/tongsu/sanzi/p331252.html	我知道 （丁杰词 肖矿曲）_通俗曲谱_中国曲谱网	我知道
jianpucn-434010	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/43/434010.htm	http://www.jianpu.cn/pu/43/434010.htm	我要咖啡 邓丽君 歌谱简谱网	我要咖啡
qupu123-324751	qupu123	ok(曲名命中)	200		https://www.qupu123.com/shaoer/liuzi/p324751.html	https://www.qupu123.com/shaoer/liuzi/p324751.html	我种的那棵树 _少儿曲谱_中国曲谱网	我种的那棵树
jianpucn-47356	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/47/47356.htm	http://www.jianpu.cn/pu/47/47356.htm	我要回到家乡去 歌谱简谱网	我要回到家乡去
qupu123-331688	qupu123	ok(曲名命中)	200		https://www.qupu123.com/shaoer/qizi/p331688.html	https://www.qupu123.com/shaoer/qizi/p331688.html	我给家乡画幅画 _少儿曲谱_中国曲谱网	我给家乡画幅画
jianpucn-115004	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/11/115004.htm	http://www.jianpu.cn/pu/11/115004.htm	我要的幸福 歌曲类 简谱 歌谱简谱网	我要的幸福 歌曲类
qupu123-332732	qupu123	ok(曲名命中)	200		https://www.qupu123.com/hechang/jiuziyishang/p332732.html	https://www.qupu123.com/hechang/jiuziyishang/p332732.html	我给祖国唱支最美的歌 _合唱曲谱_中国曲谱网	我给祖国唱支最美的歌
jianpucn-148855	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/14/148855.htm	http://www.jianpu.cn/pu/14/148855.htm	我要睡在草原的身旁 歌谱简谱网	我要睡在草原的身旁
jianpucn-114000	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/11/114000.htm	http://www.jianpu.cn/pu/11/114000.htm	我要飞 歌曲类 简谱 歌谱简谱网	我要飞
jianpucn-115011	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/11/115011.htm	http://www.jianpu.cn/pu/11/115011.htm	我试着假装 歌曲类 简谱 歌谱简谱网	我试着假装 歌曲类
qupu123-335716	qupu123	ok(曲名命中)	200		https://www.qupu123.com/tongsu/liuzi/p335716.html	https://www.qupu123.com/tongsu/liuzi/p335716.html	我跟你去流浪 （又名：没有车 没有房）_通俗曲谱_中国曲谱网	我跟你去流浪
jianpucn-115017	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/11/115017.htm	http://www.jianpu.cn/pu/11/115017.htm	我该用什么样的心来对你 歌曲类 简谱 歌谱简谱网	我该用什么样的心来对你 歌曲类
jianpujia-15311	jianpujia	ok(曲名命中)	200		https://www.jianpujia.com/jianpu/15311.html	https://www.jianpujia.com/jianpu/15311.html	戒烟简谱_李荣浩_唱出现代人的难忍之“瘾”-免费下载-简谱之家	戒烟
jianpucn-119323	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/11/119323.htm	http://www.jianpu.cn/pu/11/119323.htm	我送报刊走得忙 歌谱简谱网	我送报刊走得忙
qupu123-370200	qupu123	ok(曲名命中)	200		https://www.qupu123.com/tongsu/qizi/p370200.html	https://www.qupu123.com/tongsu/qizi/p370200.html	我还是忘不了你 （DJ默涵版）_天恩1950个人制谱园地_中国曲谱网	我还是忘不了你
jianpucn-205461	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/20/205461.htm	http://www.jianpu.cn/pu/20/205461.htm	我送报刊走的忙 歌谱简谱网	我送报刊走的忙
qupu123-315664	qupu123	打不开:URLError	0		https://www.qupu123.com/meisheng/bazi/p315664.html	https://www.qupu123.com/meisheng/bazi/p315664.html		我的深情为你守候
jianpucn-154333	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/15/154333.htm	http://www.jianpu.cn/pu/15/154333.htm	我问白云-邓丽君 歌谱简谱网	我问白云-邓丽君
jianpucn-424441	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/42/424441.htm	http://www.jianpu.cn/pu/42/424441.htm	戒烟（拇指琴卡林巴琴弹唱谱） 李荣浩 歌谱简谱网	戒烟
qupu123-335976	qupu123	ok(曲名命中)	200		https://www.qupu123.com/shaoer/qizi/p335976.html	https://www.qupu123.com/shaoer/qizi/p335976.html	我跟爷爷学书法 _少儿曲谱_中国曲谱网	我跟爷爷学书法
jianpucn-475834	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/47/475834.htm	http://www.jianpu.cn/pu/47/475834.htm	战位有我在 歌谱简谱网	战位有我在
qupu123-304889	qupu123	ok(曲名命中)	200		https://www.qupu123.com/meisheng/jiuziyishang/p304889.html	https://www.qupu123.com/meisheng/jiuziyishang/p304889.html	我随着小溪信步走去 _美声曲谱_中国曲谱网	我随着小溪信步走去
jianpucn-146510	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/14/146510.htm	http://www.jianpu.cn/pu/14/146510.htm	战友啊！请到边卡来安家（蒋大为独唱系列52） 歌谱简谱网	战友啊！请到边卡来安家
qupu123-334546	qupu123	打不开:URLError	0		https://www.qupu123.com/tongsu/sizi/p334546.html	https://www.qupu123.com/tongsu/sizi/p334546.html		我的爱恋
jianpucn-462980	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/46/462980.htm	http://www.jianpu.cn/pu/46/462980.htm	战友 等着你的消息 阎维文 歌谱简谱网	战友 等着你的消息
jianpucn-134114	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/13/134114.htm	http://www.jianpu.cn/pu/13/134114.htm	战友啊，请你干一杯（蒋大为独唱系列41） 歌谱简谱网	战友啊，请你干一杯
qupu123-329285	qupu123	ok(曲名命中)	200		https://www.qupu123.com/hechang/sizi/p329285.html	https://www.qupu123.com/hechang/sizi/p329285.html	战士哀歌 （故事影片《青年进行曲》插曲）_合唱曲谱_中国曲谱网	战士哀歌
qupu123-370473	qupu123	打不开:URLError	0		https://www.qupu123.com/hechang/bazi/p370473.html	https://www.qupu123.com/hechang/bazi/p370473.html		我的祖国越变越美
jianpucn-33624	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/33/33624.htm	http://www.jianpu.cn/pu/33/33624.htm	战士与梅花 歌谱简谱网	战士与梅花
qupu123-333700	qupu123	ok(曲名命中)	200		https://www.qupu123.com/minge/qizi/p333700.html	https://www.qupu123.com/minge/qizi/p333700.html	战士唱首西沙谣 _民歌曲谱_中国曲谱网	战士唱首西沙谣
jianpucn-32933	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/32/32933.htm	http://www.jianpu.cn/pu/32/32933.htm	战士放歌走高原 歌谱简谱网	战士放歌走高原
qupu123-333253	qupu123	ok(曲名命中)	200		https://www.qupu123.com/minge/wuzi/p333253.html	https://www.qupu123.com/minge/wuzi/p333253.html	战士的思念 （郑浩词 刘剑锋曲）_民歌曲谱_中国曲谱网	战士的思念
jianpucn-29489	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/29/29489.htm	http://www.jianpu.cn/pu/29/29489.htm	战士的爱 歌谱简谱网	战士的爱
qupu123-334084	qupu123	ok(曲名命中)	200		https://www.qupu123.com/tongsu/wuzi/p334084.html	https://www.qupu123.com/tongsu/wuzi/p334084.html	手心里的爱 （黄小名词 廖建芳曲）_通俗曲谱_中国曲谱网	手心里的爱
jianpucn-273359	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/27/273359.htm	http://www.jianpu.cn/pu/27/273359.htm	《开国元勋朱德》片尾曲《扁担歌》 韩磊 歌谱简谱网	扁担歌
jianpucn-119945	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/11/119945.htm	http://www.jianpu.cn/pu/11/119945.htm	手挽手,心连心 歌谱简谱网	手挽手,心连心
qupu123-326252	qupu123	ok(曲名命中)	200		https://www.qupu123.com/shaoer/sanzi/p326252.html	https://www.qupu123.com/shaoer/sanzi/p326252.html	手指歌 （李亚娟词 许德清曲）_少儿曲谱_中国曲谱网	手指歌
qupu123-332670	qupu123	ok(曲名命中)	200		https://www.qupu123.com/tongsu/erziyixia/p332670.html	https://www.qupu123.com/tongsu/erziyixia/p332670.html	扑蝶 （黄霑词 顾嘉辉曲）_通俗曲谱_中国曲谱网	扑蝶
jianpucn-89046	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/89/89046.htm	http://www.jianpu.cn/pu/89/89046.htm	手挽手 歌谱简谱网	手挽手
qupu123-333900	qupu123	ok(曲名命中)	200		https://www.qupu123.com/tongsu/bazi/p333900.html	https://www.qupu123.com/tongsu/bazi/p333900.html	打仗时再喊我回来 _通俗曲谱_中国曲谱网	打仗时再喊我回来
jianpucn-63187	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/63/63187.htm	http://www.jianpu.cn/pu/63/63187.htm	手机留言 歌谱简谱网	手机留言
qupu123-336038	qupu123	ok(曲名命中)	200		https://www.qupu123.com/minge/sizi/p336038.html	https://www.qupu123.com/minge/sizi/p336038.html	打哦号子 _民歌曲谱_中国曲谱网	打哦号子
jianpucn-147719	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/14/147719.htm	http://www.jianpu.cn/pu/14/147719.htm	打了一把钥匙给你 歌谱简谱网	打了一把钥匙给你
qupu123-333293	qupu123	打不开:URLError	0		https://www.qupu123.com/minge/wuzi/p333293.html	https://www.qupu123.com/minge/wuzi/p333293.html		我的青春照
jianpujia-42563	jianpujia	ok(曲名命中)	200		https://www.jianpujia.com/jianpu/42563.html	https://www.jianpujia.com/jianpu/42563.html	打电话简谱_儿歌演唱-免费下载-简谱之家	打电话
qupu123-329250	qupu123	ok(曲名命中)	200		https://www.qupu123.com/hechang/wuzi/p329250.html	https://www.qupu123.com/hechang/wuzi/p329250.html	打回东北去 （故事影片《联华交响曲》插曲）_合唱曲谱_中国曲谱网	打回东北去
jianpucn-474978	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/47/474978.htm	http://www.jianpu.cn/pu/47/474978.htm	打起手鼓唱起歌（混声合唱） 歌谱简谱网	打起手鼓唱起歌
qupu123-331960	qupu123	ok(曲名命中)	200		https://www.qupu123.com/tongsu/qizi/p331960.html	https://www.qupu123.com/tongsu/qizi/p331960.html	打工日子好心酸 _通俗曲谱_中国曲谱网	打工日子好心酸
qupu123-336116	qupu123	ok(曲名命中)	200		https://www.qupu123.com/minge/sanzi/p336116.html	https://www.qupu123.com/minge/sanzi/p336116.html	打戒指 _民歌曲谱_中国曲谱网	打戒指
jianpujia-313397	jianpujia	ok(曲名命中)	200		https://www.jianpujia.com/jianpu/313397.html	https://www.jianpujia.com/jianpu/313397.html	打酸枣晋北民歌简谱_邓玉华演唱_晋北民歌词曲-免费下载-简谱之家	打酸枣晋北民歌
jianpucn-294439	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/29/294439.htm	http://www.jianpu.cn/pu/29/294439.htm	托起彩虹 阎维文 歌谱简谱网	托起彩虹
qupu123-336110	qupu123	ok(曲名命中)	200		https://www.qupu123.com/minge/sanzi/p336110.html	https://www.qupu123.com/minge/sanzi/p336110.html	打扮歌 （2首）_民歌曲谱_中国曲谱网	打扮歌
qupu123-335780	qupu123	ok(曲名命中)	200		https://www.qupu123.com/jipu/p335780.html	https://www.qupu123.com/jipu/p335780.html	打樱桃1 （张新政制谱版一）_张xz个人制谱园地_中国曲谱网	打樱桃1
qupu123-335781	qupu123	ok(曲名命中)	200		https://www.qupu123.com/jipu/p335781.html	https://www.qupu123.com/jipu/p335781.html	打樱桃2 （张新政制谱版二）_张xz个人制谱园地_中国曲谱网	打樱桃2
qupu123-335782	qupu123	ok(曲名命中)	200		https://www.qupu123.com/jipu/p335782.html	https://www.qupu123.com/jipu/p335782.html	打樱桃3 （张新政制谱版三）_张xz个人制谱园地_中国曲谱网	打樱桃3
jianpujia-152519	jianpujia	ok(曲名命中)	200		https://www.jianpujia.com/jianpu/152519.html	https://www.jianpujia.com/jianpu/152519.html	执着简谱_许巍歌曲-免费下载-简谱之家	执着
jianpucn-26975	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/26/26975.htm	http://www.jianpu.cn/pu/26/26975.htm	扫大街的老大妈【杜得民原创歌曲之18】 歌谱简谱网	扫大街的老大妈【杜得民原创歌曲之18】
